object_id,ecotaxa_img_classif,pros_pred_mask_pixel_area,pros_pred_mask_mm2_area,lip_pred_mask_pixel_area,lip_pred_mask_mm2_area,apsilon_lip_pred_mask_pixel_area,apsilon_lip_pred_mask_mm2_area,object_lat,object_lon,object_date,object_time,object_depth_min,sample_id,sample_lat,sample_long,stage,orientation,species,total_lipids,apsilon_total_lipids,fullness_ratio,month,year,species_stage
20150803 224958  966  000000 0331 0196,female+lateral<Calanus finmarchicus,8363,4.424027,3563,1.884827,2943,1.556847,66.8591,-59.0671,2015-08-03,22:49:58,166.0490392073007,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus finmarchicus,0.4724337206074323,0.3628821577542552,0.3519072103312209,8,2015,Calanus finmarchicus_female
20150803 225000  865  000000 0130 0850,cvstage+lateral<Calanus hyperboreus,17855,9.445295,6413,3.392477,6062,3.206798,66.8591,-59.0671,2015-08-03,22:50:00,164.61248578101478,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus hyperboreus,1.063113332466005,0.9836600642683906,0.3395127415289835,8,2015,Calanus hyperboreus_cvstage
20150803 225002  798  000001 0736 0703,female+ventral<Calanus glacialis,10063,5.323327,4576,2.420704,4299,2.274171,66.8591,-59.0671,2015-08-03,22:50:02,162.97525572529838,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,ventral,Calanus glacialis,0.6672763849541193,0.6121842158296393,0.4272085859087747,8,2015,Calanus glacialis_female
20150803 225007  862  000001 0451 0757,civstage+lateral<Calanus glacialis,5749,3.041221,2051,1.084979,1707,0.903003,66.8591,-59.0671,2015-08-03,22:50:07,162.1420288056849,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus glacialis,0.2204690673351074,0.1711265176389669,0.2969212036875978,8,2015,Calanus glacialis_civstage
20150803 225015  593  000002 0322 0412,female+lateral<Calanus glacialis,8333,4.408156999999999,3623,1.916567,3266,1.727714,66.8591,-59.0671,2015-08-03,22:50:15,158.39240792754893,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus glacialis,0.4834475398343084,0.41896465140876,0.3919356774270972,8,2015,Calanus glacialis_female
20150803 225025  755  000000 0751 0007,civstage+lateral<Calanus hyperboreus,7693,4.069597,3099,1.639371,2548,1.347892,66.8591,-59.0671,2015-08-03,22:50:25,153.3395858366203,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.389691406474845,0.2974337579223317,0.3312101910828026,8,2015,Calanus hyperboreus_civstage
20150803 225025  822  000000 0292 0427,cvstage+lateral<Calanus hyperboreus,14228,7.526611999999999,5939,3.141731,5517,2.918493,66.8591,-59.0671,2015-08-03,22:50:25,153.3395858366203,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus hyperboreus,0.9562235656305758,0.8637442543073107,0.3877565364070846,8,2015,Calanus hyperboreus_cvstage
20150803 225025  855  000000 0895 0040,cvstage+lateral<Calanus glacialis,9847,5.209063,4106,2.172074,3721,1.968409,66.8591,-59.0671,2015-08-03,22:50:25,153.3395858366203,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.5745835625525945,0.5015859907641402,0.3778815883010054,8,2015,Calanus glacialis_cvstage
20150803 225032  952  000000 0235 0319,female+lateral<Calanus finmarchicus,7786,4.118793999999999,3987,2.109123,2412,1.275948,66.8591,-59.0671,2015-08-03,22:50:32,149.6830222622908,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus finmarchicus,0.5517303298899562,0.2757501341267895,0.3097867968147959,8,2015,Calanus finmarchicus_female
20150803 225033  052  000000 0949 0691,cvstage+lateral<Calanus hyperboreus,17095,9.043254999999998,7420,3.92518,7276,3.849004,66.8591,-59.0671,2015-08-03,22:50:33,149.20826045508943,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus hyperboreus,1.3001469540196775,1.265455758168261,0.4256215267622112,8,2015,Calanus hyperboreus_cvstage
20150803 225034  851  000000 0184 0373,civstage+lateral<Calanus hyperboreus,8414,4.451006,4178,2.210162,3736,1.976344,66.8591,-59.0671,2015-08-03,22:50:34,148.68243183165131,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.5885339151330216,0.5043784594134556,0.4440218683147136,8,2015,Calanus hyperboreus_civstage
20150803 225035  085  000000 0100 0586,female+lateral<Calanus finmarchicus,5764,3.049156,2120,1.12148,1996,1.055884,66.8591,-59.0671,2015-08-03,22:50:35,148.12299087018232,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus finmarchicus,0.2307695704392177,0.2123521168077246,0.3462873004857738,8,2015,Calanus finmarchicus_female
20150803 225035  784  000000 0766 0598,civstage+lateral<Calanus hyperboreus,8206,4.340973999999999,4351,2.301679,2950,1.56055,66.8591,-59.0671,2015-08-03,22:50:35,148.12299087018232,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.6224263766273975,0.3640738074465604,0.3594930538630271,8,2015,Calanus hyperboreus_civstage
20150803 225035  818  000000 0220 0721,female+lateral<Calanus finmarchicus,8408,4.447832,3649,1.930321,2985,1.579065,66.8591,-59.0671,2015-08-03,22:50:35,148.12299087018232,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus finmarchicus,0.4882418302969397,0.3700481492769368,0.3550190294957183,8,2015,Calanus finmarchicus_female
20150803 225036  617  000000 0427 0247,cvstage+lateral<Calanus finmarchicus,5356,2.833324,2135,1.129415,2028,1.072812,66.8591,-59.0671,2015-08-03,22:50:36,147.55307722178978,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus finmarchicus,0.2330258641000329,0.2170645116379357,0.3786407766990291,8,2015,Calanus finmarchicus_cvstage
20150803 225036  884  000000 0937 0460,cvstage+lateral<Calanus finmarchicus,5806,3.071374,2307,1.220403,2003,1.059587,66.8591,-59.0671,2015-08-03,22:50:36,147.55307722178978,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus finmarchicus,0.259322819001286,0.2133805172694363,0.3449879435067172,8,2015,Calanus finmarchicus_cvstage
20150803 225037  017  000000 0787 0091,cvstage+lateral<Calanus glacialis,6348,3.358092,3010,1.59229,2953,1.562137,66.8591,-59.0671,2015-08-03,22:50:37,146.99972039272402,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.3743318817937537,0.3645848436282581,0.4651858853182105,8,2015,Calanus glacialis_cvstage
20150803 225037  051  000000 0436 0010,civstage+lateral<Calanus hyperboreus,7325,3.874925,3325,1.758925,3191,1.688039,66.8591,-59.0671,2015-08-03,22:50:37,146.99972039272402,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.4294449796573427,0.405745809671386,0.4356313993174061,8,2015,Calanus hyperboreus_civstage
20150803 225037  084  000000 0259 0019,civstage+lateral<Calanus hyperboreus,7291,3.856939,3848,2.035592,3305,1.748345,66.8591,-59.0671,2015-08-03,22:50:37,146.99972039272402,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.5253629489028936,0.4258843424733707,0.4532985872994102,8,2015,Calanus hyperboreus_civstage
20150803 225037  117  000000 0025 0061,civstage+lateral<Calanus hyperboreus,9039,4.781631,4111,2.174719,3312,1.752048,66.8591,-59.0671,2015-08-03,22:50:37,146.99972039272402,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.5755493549640629,0.4271296367546662,0.366412213740458,8,2015,Calanus hyperboreus_civstage
20150803 225037  317  000000 0421 0028,cvstage+lateral<Calanus hyperboreus,17534,9.275486,7316,3.870163999999999,7116,3.764364,66.8591,-59.0671,2015-08-03,22:50:37,146.99972039272402,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus hyperboreus,1.2750662637830343,1.2272149859498704,0.4058400821261549,8,2015,Calanus hyperboreus_cvstage
20150803 225040  449  000000 0406 0013,civstage+lateral<Calanus hyperboreus,8109,4.289661,2629,1.390741,2630,1.39127,66.8591,-59.0671,2015-08-03,22:50:40,145.81211769559243,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.3105603892618248,0.3107234186677189,0.3243309902577383,8,2015,Calanus hyperboreus_civstage
20150803 225040  483  000000 0010 0007,cvstage+lateral<Calanus glacialis,8542,4.518718,3423,1.810767,2479,1.311391,66.8591,-59.0671,2015-08-03,22:50:40,145.81211769559243,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.4470093161446939,0.2863760275573394,0.2902130648560056,8,2015,Calanus glacialis_cvstage
20150803 225044  248  000000 0778 0490,cvstage+ventral<Calanus glacialis,9720,5.14188,3649,1.930321,3266,1.727714,66.8591,-59.0671,2015-08-03,22:50:44,143.75767574081652,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,ventral,Calanus glacialis,0.4882418302969397,0.41896465140876,0.3360082304526749,8,2015,Calanus glacialis_cvstage
20150803 225044  914  000000 0361 0043,female+lateral<Calanus finmarchicus,8109,4.289661,3221,1.703909,2265,1.198185,66.8591,-59.0671,2015-08-03,22:50:44,143.75767574081652,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus finmarchicus,0.4110193364810947,0.2528303339682834,0.2793192748797632,8,2015,Calanus finmarchicus_female
20150803 225044  947  000000 0073 0001,cvstage+lateral<Calanus glacialis,9352,4.947208,3703,1.958887,3824,2.022896,66.8591,-59.0671,2015-08-03,22:50:44,143.75767574081652,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.4982406714919008,0.520846479398028,0.408896492728828,8,2015,Calanus glacialis_cvstage
20150803 225045  014  000000 0139 0000,cvstage+lateral<Calanus glacialis,10055,5.319095,3838,2.030302,3454,1.827166,66.8591,-59.0671,2015-08-03,22:50:45,143.1557455924005,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.5234797818072022,0.4526055482435293,0.3435106911984087,8,2015,Calanus glacialis_cvstage
20150803 225045  181  000000 0073 0028,cvstage+lateral<Calanus glacialis,10244,5.419076,4168,2.204872,4150,2.19535,66.8591,-59.0671,2015-08-03,22:50:45,143.1557455924005,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.5865908627825883,0.5830978324660956,0.4051151893791488,8,2015,Calanus glacialis_cvstage
20150803 225049  246  000000 0649 0562,cvstage+ventral<Calanus glacialis,7425,3.927824999999999,2950,1.56055,2777,1.469033,66.8591,-59.0671,2015-08-03,22:50:49,141.6091790834795,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,ventral,Calanus glacialis,0.3640738074465604,0.3349421221493157,0.3740067340067341,8,2015,Calanus glacialis_cvstage
20150803 225049  279  000000 0184 0532,cvstage+ventral<Calanus glacialis,7241,3.830489,2700,1.4283,2718,1.437822,66.8591,-59.0671,2015-08-03,22:50:49,141.6091790834795,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,ventral,Calanus glacialis,0.3221937028940079,0.3251616344321225,0.3753625189890899,8,2015,Calanus glacialis_cvstage
20150803 225051  045  000000 0118 0058,female+lateral<Calanus finmarchicus,4507,2.384203,1901,1.005629,2047,1.082863,66.8591,-59.0671,2015-08-03,22:50:51,140.78303369502387,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus finmarchicus,0.1985319347114336,0.2198759234476079,0.4541823829598402,8,2015,Calanus finmarchicus_female
20150803 225051  045  000002 0733 0415,civstage+lateral<Calanus hyperboreus,6570,3.47553,2664,1.409256,2604,1.377516,66.8591,-59.0671,2015-08-03,22:50:51,140.78303369502387,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.3162803988926518,0.3064923265402195,0.3963470319634703,8,2015,Calanus hyperboreus_civstage
20150803 225051  245  000000 0919 0079,civstage+lateral<Calanus glacialis,4113,2.175777,1517,0.8024929999999999,1236,0.653844,66.8591,-59.0671,2015-08-03,22:50:51,140.78303369502387,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus glacialis,0.1454102948463126,0.1096025209015645,0.3005105762217359,8,2015,Calanus glacialis_civstage
20150803 225051  278  000000 0481 0049,civstage+lateral<Calanus glacialis,3907,2.066803,1403,0.7421869999999999,1186,0.6273939999999999,66.8591,-59.0671,2015-08-03,22:50:51,140.78303369502387,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus glacialis,0.1305493276833308,0.1035313612962736,0.3035577169183516,8,2015,Calanus glacialis_civstage
20150803 225051  312  000001 0649 0691,cvstage+lateral<Calanus glacialis,7838,4.146301999999999,3554,1.880066,3006,1.590174,66.8591,-59.0671,2015-08-03,22:50:51,140.78303369502387,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.4707876893773648,0.37364557278461,0.3835162031130392,8,2015,Calanus glacialis_cvstage
20150803 225051  345  000000 0124 0754,cvstage+lateral<Calanus finmarchicus,6815,3.605135,2625,1.388625,2488,1.316152,66.8591,-59.0671,2015-08-03,22:50:51,140.78303369502387,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus finmarchicus,0.3099085073222207,0.2878117846681424,0.36507703595011,8,2015,Calanus finmarchicus_cvstage
20150803 225051  811  000000 0367 0574,female+lateral<Calanus glacialis,8585,4.541465,3931,2.079499,3452,1.826108,66.8591,-59.0671,2015-08-03,22:50:51,140.78303369502387,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus glacialis,0.5410647664170417,0.4522439229210169,0.4020966802562609,8,2015,Calanus glacialis_female
20150803 225053  144  000000 0346 0226,cvstage+lateral<Calanus hyperboreus,17981,9.511949,8402,4.444658,8177,4.325633,66.8591,-59.0671,2015-08-03,22:50:53,139.67502341851133,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus hyperboreus,1.543416533104663,1.4866706597238133,0.4547577998998943,8,2015,Calanus hyperboreus_cvstage
20150803 225054  910  000000 0205 0070,cvstage+lateral<Calanus glacialis,7963,4.212427,2935,1.552615,2870,1.51823,66.8591,-59.0671,2015-08-03,22:50:54,138.96866562048612,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.3615215907386964,0.3505194092355458,0.3604169282933567,8,2015,Calanus glacialis_cvstage
20150803 225057  076  000000 0355 0031,civstage+lateral<Calanus hyperboreus,6504,3.440616,3122,1.651538,2860,1.51294,66.8591,-59.0671,2015-08-03,22:50:57,137.3535778171224,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.3936882506894013,0.3488351014892071,0.4397293972939729,8,2015,Calanus hyperboreus_civstage
20150803 225057  709  000000 0085 0094,civstage+lateral<Calanus hyperboreus,9090,4.80861,3997,2.114413,3505,1.854145,66.8591,-59.0671,2015-08-03,22:50:57,137.3535778171224,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.5536409155579205,0.4618538033226608,0.3855885588558856,8,2015,Calanus hyperboreus_civstage
20150803 225059  941  000000 0514 0019,cvstage+lateral<Calanus glacialis,8451,4.470579,4565,2.414885,3675,1.944075,66.8591,-59.0671,2015-08-03,22:50:59,137.2730877376242,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.6650638353736227,0.4930491194165326,0.4348597799077032,8,2015,Calanus glacialis_cvstage
20150803 225100  075  000000 0433 0163,female+lateral<Calanus finmarchicus,8072,4.270087999999999,3445,1.822405,3326,1.759454,66.8591,-59.0671,2015-08-03,22:51:00,136.97676056762518,20150803_St-BB-1_cast#1,66.8591,-59.0671,female,lateral,Calanus finmarchicus,0.450978861388909,0.4296232256527191,0.4120416253716552,8,2015,Calanus finmarchicus_female
20150803 225108  871  000000 0952 0376,civstage+lateral<Calanus hyperboreus,7565,4.001885,3186,1.685394,2635,1.393915,66.8591,-59.0671,2015-08-03,22:51:08,133.0264630600587,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.4048687139874204,0.311538918945434,0.348314606741573,8,2015,Calanus hyperboreus_civstage
20150803 225112  170  000000 0784 0142,cvstage+lateral<Calanus glacialis,6961,3.682369,3088,1.633552,2804,1.483316,66.8591,-59.0671,2015-08-03,22:51:12,130.26127475273725,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.3877838481882518,0.339444445427289,0.4028156874012354,8,2015,Calanus glacialis_cvstage
20150803 225114  602  000000 0442 0148,civstage+ventral<Calanus hyperboreus,6850,3.62365,3198,1.691742,2884,1.525636,66.8591,-59.0671,2015-08-03,22:51:14,129.89243669327703,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,ventral,Calanus hyperboreus,0.4069746211474545,0.3528811880479437,0.421021897810219,8,2015,Calanus hyperboreus_civstage
20150803 225116  401  000000 0829 0058,civstage+lateral<Calanus glacialis,3123,1.652067,1438,0.760702,1382,0.7310779999999999,66.8591,-59.0671,2015-08-03,22:51:16,128.69416182947097,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus glacialis,0.1350648424460423,0.1278604277365618,0.4425232148575087,8,2015,Calanus glacialis_civstage
20150803 225120  833  000000 0613 0073,civstage+lateral<Calanus hyperboreus,7938,4.199202,4491,2.375739,4179,2.210691,66.8591,-59.0671,2015-08-03,22:51:20,126.7855395726212,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.6502321959071964,0.588728317654768,0.5264550264550265,8,2015,Calanus hyperboreus_civstage
20150803 225120  866  000000 0103 0064,cvstage+lateral<Calanus glacialis,8116,4.293364,3584,1.895936,3444,1.821876,66.8591,-59.0671,2015-08-03,22:51:20,126.7855395726212,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.4762806031516683,0.4507982179919515,0.4243469689502218,8,2015,Calanus glacialis_cvstage
20150803 225121  633  000000 0733 0019,cvstage+ventral<Calanus hyperboreus,14306,7.567874,6472,3.423688,6003,3.175587,66.8591,-59.0671,2015-08-03,22:51:21,126.37590790409683,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,ventral,Calanus hyperboreus,1.0766342597267895,0.9704727993917988,0.4196141479099678,8,2015,Calanus hyperboreus_cvstage
20150803 225124  731  000000 0685 0301,civstage+lateral<Calanus hyperboreus,8836,4.674244,4071,2.153559,3569,1.888001,66.8591,-59.0671,2015-08-03,22:51:24,124.73807940912764,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.5678355451693903,0.4735319530958054,0.4039157990040742,8,2015,Calanus hyperboreus_civstage
20150803 225124  765  000000 0283 0226,civstage+lateral<Calanus hyperboreus,9548,5.050891999999999,4176,2.209104,3794,2.007026,66.8591,-59.0671,2015-08-03,22:51:24,124.73807940912764,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.5881451631339909,0.5152160268871901,0.3973607038123168,8,2015,Calanus hyperboreus_civstage
20150803 225128  597  000001 0142 0088,cvstage+ventral<Calanus hyperboreus,15797,8.356613,7115,3.763835,6663,3.524726999999999,66.8591,-59.0671,2015-08-03,22:51:28,123.02993430195744,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,ventral,Calanus hyperboreus,1.226976999516387,1.1207258671640812,0.4217889472684686,8,2015,Calanus hyperboreus_cvstage
20150803 225130  496  000000 0415 0172,civstage+lateral<Calanus glacialis,8520,4.507079999999999,3614,1.911806,3308,1.749932,66.8591,-59.0671,2015-08-03,22:51:30,121.9136456157815,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus glacialis,0.4817910167883119,0.426417917422267,0.3882629107981221,8,2015,Calanus glacialis_civstage
20150803 225133  695  000000 0367 0184,civstage+lateral<Calanus glacialis,3133,1.657357,1474,0.7797459999999999,1491,0.788739,66.8591,-59.0671,2015-08-03,22:51:33,120.35700537943876,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus glacialis,0.1397531420444298,0.1419822981744397,0.4759016916693265,8,2015,Calanus glacialis_civstage
20150803 225136  393  000000 0628 0826,cvstage+lateral<Calanus glacialis,8498,4.495442,4124,2.181596,3757,1.987453,66.8591,-59.0671,2015-08-03,22:51:36,119.5036310049819,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.5780625038649942,0.5082950761984828,0.4421040244763474,8,2015,Calanus glacialis_cvstage
20150803 225137  026  000002 0226 0802,cvstage+lateral<Calanus glacialis,5974,3.160246,2845,1.505005,2648,1.400792,66.8591,-59.0671,2015-08-03,22:51:37,118.8220086960714,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.3463128346549414,0.3136619709025985,0.4432541011047874,8,2015,Calanus glacialis_cvstage
20150803 225137  127  000001 0535 0742,cvstage+lateral<Calanus glacialis,6642,3.513618,3248,1.718192,3016,1.595464,66.8591,-59.0671,2015-08-03,22:51:37,118.8220086960714,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.4157815002456065,0.3753619952100102,0.4540800963565191,8,2015,Calanus glacialis_cvstage
20150803 225137  226  000000 0844 0865,civstage+lateral<Calanus finmarchicus,3099,1.639371,1269,0.6713009999999999,1328,0.7025119999999999,66.8591,-59.0671,2015-08-03,22:51:37,118.8220086960714,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus finmarchicus,0.1136611620985856,0.1210175613466504,0.4285253307518554,8,2015,Calanus finmarchicus_civstage
20150803 225138  859  000000 0967 0304,cvstage+lateral<Calanus glacialis,7697,4.071713,4222,2.233438,3526,1.865254,66.8591,-59.0671,2015-08-03,22:51:38,118.02189541511147,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.5971043148764621,0.4656768392682876,0.4581005586592179,8,2015,Calanus glacialis_cvstage
20150803 225138  893  000001 0232 0316,cvstage+ventral<Calanus glacialis,6581,3.481349,3045,1.610805,2382,1.260078,66.8591,-59.0671,2015-08-03,22:51:38,118.02189541511147,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,ventral,Calanus glacialis,0.3803518416086288,0.2710283233417793,0.3619510712657651,8,2015,Calanus glacialis_cvstage
20150803 225141  558  000000 0199 0697,cvstage+lateral<Calanus glacialis,6834,3.615186,2612,1.381748,2740,1.44946,66.8591,-59.0671,2015-08-03,22:51:41,116.5103376024778,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.3077924990219864,0.328799259108245,0.4009364940005853,8,2015,Calanus glacialis_cvstage
20150803 225141  591  000000 0583 0700,cvstage+ventral<Calanus finmarchicus,6746,3.568634,3081,1.629849,2640,1.39656,66.8591,-59.0671,2015-08-03,22:51:41,116.5103376024778,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,ventral,Calanus finmarchicus,0.3865712906040041,0.3123550074622539,0.391343018084791,8,2015,Calanus finmarchicus_cvstage
20150803 225141  625  000000 0964 0697,cvstage+ventral<Calanus finmarchicus,6850,3.62365,2867,1.516643,2450,1.29605,66.8591,-59.0671,2015-08-03,22:51:41,116.5103376024778,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,ventral,Calanus finmarchicus,0.3500138823768746,0.2817631863988475,0.3576642335766423,8,2015,Calanus finmarchicus_cvstage
20150803 225143  157  000000 0529 0433,civstage+lateral<Calanus hyperboreus,8257,4.367953,4568,2.416472,4451,2.354579,66.8591,-59.0671,2015-08-03,22:51:43,116.04146044792871,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.6656670572849774,0.642253579888118,0.5390577691655566,8,2015,Calanus hyperboreus_civstage
20150803 225143  191  000000 0067 0487,civstage+ventral<Calanus hyperboreus,8019,4.242051,4078,2.157262,3461,1.830869,66.8591,-59.0671,2015-08-03,22:51:43,116.04146044792871,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,ventral,Calanus hyperboreus,0.5691833915905254,0.4538718633687735,0.4315999501184686,8,2015,Calanus hyperboreus_civstage
20150803 225143  391  000001 0685 0538,cvstage+lateral<Calanus glacialis,7227,3.823083,4005,2.118645,3945,2.086905,66.8591,-59.0671,2015-08-03,22:51:43,116.04146044792871,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.5551706926719376,0.5437257787798782,0.5458696554586965,8,2015,Calanus glacialis_cvstage
20150803 225144  590  000000 0883 0733,cvstage+lateral<Calanus hyperboreus,11245,5.948605,5370,2.84073,3946,2.087434,66.8591,-59.0671,2015-08-03,22:51:44,115.6189623354697,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus hyperboreus,0.8321460726216089,0.5439159885925391,0.3509115162294353,8,2015,Calanus hyperboreus_cvstage
20150803 225145  956  000000 0412 0823,cvstage+lateral<Calanus finmarchicus,8775,4.641975,3672,1.942488,3679,1.946191,66.8591,-59.0671,2015-08-03,22:51:45,115.02301657958148,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus finmarchicus,0.4924937706537989,0.4937898524378531,0.4192592592592592,8,2015,Calanus finmarchicus_cvstage
20150803 225146  256  000000 0928 0406,civstage+lateral<Calanus hyperboreus,8590,4.54411,3379,1.787491,3229,1.708141,66.8591,-59.0671,2015-08-03,22:51:46,114.30259545911606,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus hyperboreus,0.439099313603716,0.4124287725908794,0.3759022118742724,8,2015,Calanus hyperboreus_civstage
20150803 225146  823  000000 0673 0028,cvstage+lateral<Calanus finmarchicus,6757,3.574453,3163,1.673227,2614,1.382806,66.8591,-59.0671,2015-08-03,22:51:46,114.30259545911606,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus finmarchicus,0.4008408167858505,0.3081177788328979,0.386858073109368,8,2015,Calanus finmarchicus_cvstage
20150803 225149  222  000000 0481 0646,civstage+lateral<Calanus glacialis,4828,2.554012,1964,1.038956,1982,1.048478,66.8591,-59.0671,2015-08-03,22:51:49,112.5661242273145,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus glacialis,0.2076683444735581,0.2102994276800955,0.4105219552609776,8,2015,Calanus glacialis_civstage
20150803 225149  255  000001 0730 0649,civstage+lateral<Calanus glacialis,4622,2.445038,1889,0.999281,2003,1.059587,66.8591,-59.0671,2015-08-03,22:51:49,112.5661242273145,20150803_St-BB-1_cast#1,66.8591,-59.0671,civstage,lateral,Calanus glacialis,0.1968045593667623,0.2133805172694363,0.4333621808740805,8,2015,Calanus glacialis_civstage
20150803 225149  755  000000 0067 0238,cvstage+lateral<Calanus glacialis,6912,3.656448,3019,1.597051,3495,1.848855,66.8591,-59.0671,2015-08-03,22:51:49,112.5661242273145,20150803_St-BB-1_cast#1,66.8591,-59.0671,cvstage,lateral,Calanus glacialis,0.375877344113591,0.460036363825584,0.505642361111111,8,2015,Calanus glacialis_cvstage
